arquivo_origem;data_extracao;numero_ata;uasg_gerenciadora;numero_item;codigo_pdm;descricao_item;tipo_item;valor_unitario;fornecedor_cnpj;fornecedor_nome;codigo_unidade;nome_unidade;tipo_unidade;sigla_unidade;aceita_adesao;quantidade_registrada;saldo_adesoes;saldo_remanejamento_empenho;qtd_limite_adesao;qtd_limite_informado_compra;quantidade_empenhada;data_inclusao;data_atualizacao;data_exclusao
atas_unidades_RT_00001_2023_00003_p1.json;2026-02-20 11:07:55;00001/2023;158132;00003;;Agenciamento de Viagens- Repasse - emissão de passagens aéreas Internacionais;Serviço;1866,73;26722189000110;CERRADO VIAGENS LTDA;158141;INST.FED.DE EDUC.,CIENC.E TEC.DO RS;PARTICIPANTE;;Sim;5,00;1414,00;5,00;2482,00;2482,00;0,00;06/11/2023;07/05/2024;
atas_unidades_RT_00001_2023_00003_p1.json;2026-02-20 11:07:55;00001/2023;158132;00003;;Agenciamento de Viagens- Repasse - emissão de passagens aéreas Internacionais;Serviço;1866,73;26722189000110;CERRADO VIAGENS LTDA;158146;INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI;PARTICIPANTE;;Sim;60,00;1414,00;52,63;2482,00;2482,00;7,37;06/11/2023;13/11/2025;
atas_unidades_RT_00001_2023_00003_p1.json;2026-02-20 11:07:55;00001/2023;158132;00003;;Agenciamento de Viagens- Repasse - emissão de passagens aéreas Internacionais;Serviço;1866,73;26722189000110;CERRADO VIAGENS LTDA;158153;INST.FED.DE EDUC.,CIENC.E TEC.DE GOIAS;PARTICIPANTE;;Sim;50,00;1414,00;50,00;2482,00;2482,00;0,00;06/11/2023;02/12/2024;
atas_unidades_RT_00001_2023_00003_p1.json;2026-02-20 11:07:55;00001/2023;158132;00003;;Agenciamento de Viagens- Repasse - emissão de passagens aéreas Internacionais;Serviço;1866,73;26722189000110;CERRADO VIAGENS LTDA;158269;INST.FED.FARROUPILHA/CAMPUS JULIO CASTILHOS;PARTICIPANTE;;Sim;2,00;1414,00;2,00;2482,00;2482,00;0,00;06/11/2023;16/08/2024;
atas_unidades_RT_00001_2023_00003_p1.json;2026-02-20 11:07:55;00001/2023;158132;00003;;Agenciamento de Viagens- Repasse - emissão de passagens aéreas Internacionais;Serviço;1866,73;26722189000110;CERRADO VIAGENS LTDA;158284;INST.FED.DO MARANHAO/CAMPUS BARRA DO CORDA;PARTICIPANTE;;Sim;5,00;1414,00;0,00;2482,00;2482,00;5,00;06/11/2023;19/09/2024;
atas_unidades_RT_00001_2023_00003_p1.json;2026-02-20 11:07:55;00001/2023;158132;00003;;Agenciamento de Viagens- Repasse - emissão de passagens aéreas Internacionais;Serviço;1866,73;26722189000110;CERRADO VIAGENS LTDA;158296;INST.FED.DO MARANHAO/CAMPUS S.R.MANGABEIRAS;PARTICIPANTE;;Sim;10,00;1414,00;9,00;2482,00;2482,00;1,00;06/11/2023;06/11/2024;
atas_unidades_RT_00001_2023_00003_p1.json;2026-02-20 11:07:55;00001/2023;158132;00003;;Agenciamento de Viagens- Repasse - emissão de passagens aéreas Internacionais;Serviço;1866,73;26722189000110;CERRADO VIAGENS LTDA;158338;INST.FED.SUL-RIO-GRANDENSE/CAMPUS PASSO FUNDO;PARTICIPANTE;;Sim;4,00;1414,00;4,00;2482,00;2482,00;0,00;06/11/2023;28/12/2023;
atas_unidades_RT_00001_2023_00003_p1.json;2026-02-20 11:07:55;00001/2023;158132;00003;;Agenciamento de Viagens- Repasse - emissão de passagens aéreas Internacionais;Serviço;1866,73;26722189000110;CERRADO VIAGENS LTDA;158457;INST.FED.DO MARANHAO/CAMPUS TIMON;PARTICIPANTE;;Sim;10,00;1414,00;10,00;2482,00;2482,00;;06/11/2023;06/11/2023;
atas_unidades_RT_00001_2023_00003_p1.json;2026-02-20 11:07:55;00001/2023;158132;00003;;Agenciamento de Viagens- Repasse - emissão de passagens aéreas Internacionais;Serviço;1866,73;26722189000110;CERRADO VIAGENS LTDA;158503;INSTITUTO FEDERAL FARROUPILH CAMPUS SAO BORJA;PARTICIPANTE;;Sim;16,00;1414,00;16,00;2482,00;2482,00;0,00;06/11/2023;31/10/2024;
atas_unidades_RT_00001_2023_00003_p1.json;2026-02-20 11:07:55;00001/2023;158132;00003;;Agenciamento de Viagens- Repasse - emissão de passagens aéreas Internacionais;Serviço;1866,73;26722189000110;CERRADO VIAGENS LTDA;158504;CAMPUS DE SANTA ROSA;PARTICIPANTE;;Sim;10,00;1414,00;10,00;2482,00;2482,00;0,00;06/11/2023;18/12/2024;
atas_unidades_RT_00001_2023_00003_p1.json;2026-02-20 11:07:55;00001/2023;158132;00003;;Agenciamento de Viagens- Repasse - emissão de passagens aéreas Internacionais;Serviço;1866,73;26722189000110;CERRADO VIAGENS LTDA;158505;INST.FED.FARROUPILHA CAMPUS PANAMBI;PARTICIPANTE;;Sim;6,00;1414,00;6,00;2482,00;2482,00;0,00;06/11/2023;04/10/2024;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;130083;SUPERINT.DE AGRICULTURA E PECUARIA - SFA/RO;PARTICIPANTE;;Sim;95,00;7915,00;95,00;14512,00;14512,00;;06/11/2023;06/11/2023;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;154040;FUNDACAO UNIVERSIDADE DE BRASILIA - FUB/DF;PARTICIPANTE;;Sim;1500,00;7915,00;1499,00;14512,00;14512,00;;06/11/2023;29/11/2025;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;154628;INST.FEDERAL FARROUPILHA CAMPUS JAGUARI;PARTICIPANTE;;Sim;30,00;7915,00;30,00;14512,00;14512,00;0,00;06/11/2023;17/06/2024;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;154773;INST.FED.SUL-RIO-GRANDENSE/SANT.DO LIVRAMENTO;PARTICIPANTE;;Sim;20,00;7915,00;14,00;14512,00;14512,00;6,00;06/11/2023;09/09/2025;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;154856;INST.FED.DO MARANHAO/CAMPUS VIANA;PARTICIPANTE;;Sim;30,00;7915,00;30,00;14512,00;14512,00;;06/11/2023;06/11/2023;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;155081;INST.FED.FARROUPILHA/CAMPUS SANTO ANGELO;PARTICIPANTE;;Sim;50,00;7915,00;50,00;14512,00;14512,00;;06/11/2023;06/11/2023;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;155570;CAMPUS FREDERICO WESTPHALEN;PARTICIPANTE;;Sim;30,00;7915,00;30,00;14512,00;14512,00;0,00;06/11/2023;05/12/2024;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158122;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;PARTICIPANTE;;Sim;400,00;7915,00;244,68;14512,00;14512,00;155,32;06/11/2023;28/05/2025;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158125;INSTITUTO FEDERAL CATARINENSE - REITORIA;PARTICIPANTE;;Sim;500,00;7915,00;250,00;14512,00;14512,00;250,00;06/11/2023;22/12/2025;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158127;INST.FED.DE EDUC.,CIENC.E TEC.FARROUPILHA;PARTICIPANTE;;Sim;300,00;7915,00;247,00;14512,00;14512,00;53,00;06/11/2023;22/07/2025;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158128;INST.FED.DE EDUC.,CIENC.E TEC.DO MARANHAO;PARTICIPANTE;;Sim;495,00;7915,00;495,00;14512,00;14512,00;0,00;06/11/2023;19/06/2024;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Sim;421,00;7915,00;401,09;14512,00;14512,00;19,91;06/11/2023;24/06/2025;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158135;INST.FED.DE EDUC.,CIENC.E TEC.DO PARA;PARTICIPANTE;;Sim;1980,00;7915,00;1970,00;14512,00;14512,00;10,00;06/11/2023;16/09/2025;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158139;INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE;PARTICIPANTE;;Sim;210,00;7915,00;0,00;14512,00;14512,00;218,00;06/11/2023;23/06/2025;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158141;INST.FED.DE EDUC.,CIENC.E TEC.DO RS;PARTICIPANTE;;Sim;230,00;7915,00;17,36;14512,00;14512,00;212,64;06/11/2023;23/06/2025;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158146;INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI;PARTICIPANTE;;Sim;300,00;7915,00;40,36;14512,00;14512,00;259,64;06/11/2023;13/11/2025;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158153;INST.FED.DE EDUC.,CIENC.E TEC.DE GOIAS;PARTICIPANTE;;Sim;225,00;7915,00;123,07;14512,00;14512,00;101,93;06/11/2023;09/12/2024;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158266;INST.FED.FARROUPILHA/CAMPUS SANTO AUGUSTO;PARTICIPANTE;;Sim;30,00;7915,00;30,00;14512,00;14512,00;0,00;06/11/2023;16/10/2024;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158267;INST.FED.FARROUPILHA/CAMPUS DE ALEGRETE;PARTICIPANTE;;Sim;40,00;7915,00;40,00;14512,00;14512,00;0,00;06/11/2023;02/12/2025;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158268;INST.FED.FARROUPILHA/CAMPUS SAO VICENTE SUL;PARTICIPANTE;;Sim;50,00;7915,00;35,00;14512,00;14512,00;15,00;06/11/2023;29/08/2024;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158269;INST.FED.FARROUPILHA/CAMPUS JULIO CASTILHOS;PARTICIPANTE;;Sim;28,00;7915,00;28,00;14512,00;14512,00;0,00;06/11/2023;16/08/2024;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158276;INST.FED.DO MARANHAO/CAMPUS SAO LUIS-MACARANA;PARTICIPANTE;;Sim;58,00;7915,00;58,00;14512,00;14512,00;;06/11/2023;06/11/2023;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158284;INST.FED.DO MARANHAO/CAMPUS BARRA DO CORDA;PARTICIPANTE;;Sim;20,00;7915,00;15,08;14512,00;14512,00;4,92;06/11/2023;19/09/2024;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158288;INST.FED.DO MARANHAO/CAMPUS CENTRO HISTORICO;PARTICIPANTE;;Sim;10,00;7915,00;10,00;14512,00;14512,00;;06/11/2023;06/11/2023;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158296;INST.FED.DO MARANHAO/CAMPUS S.R.MANGABEIRAS;PARTICIPANTE;;Sim;30,00;7915,00;29,00;14512,00;14512,00;1,00;06/11/2023;06/11/2024;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158338;INST.FED.SUL-RIO-GRANDENSE/CAMPUS PASSO FUNDO;PARTICIPANTE;;Sim;30,00;7915,00;30,00;14512,00;14512,00;0,00;06/11/2023;28/12/2023;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158457;INST.FED.DO MARANHAO/CAMPUS TIMON;PARTICIPANTE;;Sim;40,00;7915,00;25,76;14512,00;14512,00;14,24;06/11/2023;14/10/2024;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158503;INSTITUTO FEDERAL FARROUPILH CAMPUS SAO BORJA;PARTICIPANTE;;Sim;46,00;7915,00;42,00;14512,00;14512,00;4,00;06/11/2023;31/10/2024;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158504;CAMPUS DE SANTA ROSA;PARTICIPANTE;;Sim;30,00;7915,00;30,00;14512,00;14512,00;0,00;06/11/2023;18/12/2024;
atas_unidades_RT_00001_2023_00004_p1.json;2026-02-20 11:07:57;00001/2023;158132;00004;;Prestação de Serviços de Agenciamento de Viagens- emissão de passagens aéreas nacionais;Serviço;1326,50;26722189000110;CERRADO VIAGENS LTDA;158505;INST.FED.FARROUPILHA CAMPUS PANAMBI;PARTICIPANTE;;Sim;28,00;7915,00;19,00;14512,00;14512,00;9,00;06/11/2023;16/01/2026;
atas_unidades_RT_00001_2023_00005_p1.json;2026-02-20 11:07:59;00001/2023;158132;00005;;Prestação de Serviços de Agenciamento de Viagens- Emissão de passagens Rodoviá rias;Serviço;251,99;26722189000110;CERRADO VIAGENS LTDA;130083;SUPERINT.DE AGRICULTURA E PECUARIA - SFA/RO;PARTICIPANTE;;Sim;20,00;1021,00;20,00;3326,00;3326,00;;06/11/2023;06/11/2023;
atas_unidades_RT_00001_2023_00005_p1.json;2026-02-20 11:07:59;00001/2023;158132;00005;;Prestação de Serviços de Agenciamento de Viagens- Emissão de passagens Rodoviá rias;Serviço;251,99;26722189000110;CERRADO VIAGENS LTDA;154040;FUNDACAO UNIVERSIDADE DE BRASILIA - FUB/DF;PARTICIPANTE;;Sim;400,00;1021,00;399,00;3326,00;3326,00;;06/11/2023;26/01/2024;
atas_unidades_RT_00001_2023_00005_p1.json;2026-02-20 11:07:59;00001/2023;158132;00005;;Prestação de Serviços de Agenciamento de Viagens- Emissão de passagens Rodoviá rias;Serviço;251,99;26722189000110;CERRADO VIAGENS LTDA;154773;INST.FED.SUL-RIO-GRANDENSE/SANT.DO LIVRAMENTO;PARTICIPANTE;;Sim;20,00;1021,00;10,00;3326,00;3326,00;10,00;06/11/2023;09/09/2025;
atas_unidades_RT_00001_2023_00005_p1.json;2026-02-20 11:07:59;00001/2023;158132;00005;;Prestação de Serviços de Agenciamento de Viagens- Emissão de passagens Rodoviá rias;Serviço;251,99;26722189000110;CERRADO VIAGENS LTDA;158122;INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS;PARTICIPANTE;;Sim;400,00;1021,00;399,00;3326,00;3326,00;1,00;06/11/2023;23/01/2024;
atas_unidades_RT_00001_2023_00005_p1.json;2026-02-20 11:07:59;00001/2023;158132;00005;;Prestação de Serviços de Agenciamento de Viagens- Emissão de passagens Rodoviá rias;Serviço;251,99;26722189000110;CERRADO VIAGENS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Sim;230,00;1021,00;228,50;3326,00;3326,00;1,50;06/11/2023;24/06/2025;
atas_unidades_RT_00001_2023_00005_p1.json;2026-02-20 11:07:59;00001/2023;158132;00005;;Prestação de Serviços de Agenciamento de Viagens- Emissão de passagens Rodoviá rias;Serviço;251,99;26722189000110;CERRADO VIAGENS LTDA;158139;INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE;PARTICIPANTE;;Sim;78,00;1021,00;76,00;3326,00;3326,00;2,00;06/11/2023;23/06/2025;
atas_unidades_RT_00001_2023_00005_p1.json;2026-02-20 11:07:59;00001/2023;158132;00005;;Prestação de Serviços de Agenciamento de Viagens- Emissão de passagens Rodoviá rias;Serviço;251,99;26722189000110;CERRADO VIAGENS LTDA;158146;INST.FED.DE EDUC.,CIENC.E TEC.DO PIAUI;PARTICIPANTE;;Sim;200,00;1021,00;114,63;3326,00;3326,00;85,37;06/11/2023;13/11/2025;
atas_unidades_RT_00001_2023_00005_p1.json;2026-02-20 11:07:59;00001/2023;158132;00005;;Prestação de Serviços de Agenciamento de Viagens- Emissão de passagens Rodoviá rias;Serviço;251,99;26722189000110;CERRADO VIAGENS LTDA;158153;INST.FED.DE EDUC.,CIENC.E TEC.DE GOIAS;PARTICIPANTE;;Sim;100,00;1021,00;99,00;3326,00;3326,00;1,00;06/11/2023;15/01/2024;
atas_unidades_RT_00001_2023_00005_p1.json;2026-02-20 11:07:59;00001/2023;158132;00005;;Prestação de Serviços de Agenciamento de Viagens- Emissão de passagens Rodoviá rias;Serviço;251,99;26722189000110;CERRADO VIAGENS LTDA;158276;INST.FED.DO MARANHAO/CAMPUS SAO LUIS-MACARANA;PARTICIPANTE;;Sim;105,00;1021,00;105,00;3326,00;3326,00;;06/11/2023;06/11/2023;
atas_unidades_RT_00001_2023_00005_p1.json;2026-02-20 11:07:59;00001/2023;158132;00005;;Prestação de Serviços de Agenciamento de Viagens- Emissão de passagens Rodoviá rias;Serviço;251,99;26722189000110;CERRADO VIAGENS LTDA;158288;INST.FED.DO MARANHAO/CAMPUS CENTRO HISTORICO;PARTICIPANTE;;Sim;20,00;1021,00;20,00;3326,00;3326,00;;06/11/2023;06/11/2023;
atas_unidades_RT_00001_2023_00005_p1.json;2026-02-20 11:07:59;00001/2023;158132;00005;;Prestação de Serviços de Agenciamento de Viagens- Emissão de passagens Rodoviá rias;Serviço;251,99;26722189000110;CERRADO VIAGENS LTDA;158296;INST.FED.DO MARANHAO/CAMPUS S.R.MANGABEIRAS;PARTICIPANTE;;Sim;20,00;1021,00;19,00;3326,00;3326,00;1,00;06/11/2023;06/11/2024;
atas_unidades_RT_00001_2023_00005_p1.json;2026-02-20 11:07:59;00001/2023;158132;00005;;Prestação de Serviços de Agenciamento de Viagens- Emissão de passagens Rodoviá rias;Serviço;251,99;26722189000110;CERRADO VIAGENS LTDA;158338;INST.FED.SUL-RIO-GRANDENSE/CAMPUS PASSO FUNDO;PARTICIPANTE;;Sim;30,00;1021,00;30,00;3326,00;3326,00;0,00;06/11/2023;28/12/2023;
atas_unidades_RT_00001_2023_00005_p1.json;2026-02-20 11:07:59;00001/2023;158132;00005;;Prestação de Serviços de Agenciamento de Viagens- Emissão de passagens Rodoviá rias;Serviço;251,99;26722189000110;CERRADO VIAGENS LTDA;158504;CAMPUS DE SANTA ROSA;PARTICIPANTE;;Sim;40,00;1021,00;40,00;3326,00;3326,00;0,00;06/11/2023;18/12/2024;
atas_unidades_RT_00001_2024_00001_p1.json;2026-02-20 11:09:39;00001/2024;158132;00001;05792;CONTAINER, MATERIAL AÇO INOXIDÁVEL, TIPO DRY STANDARD, CAPACIDADE 26.000 KG, APLICAÇÃO ARMAZENAMENTO DE MATERIAIS, CARACTERÍSTICAS ADICIONAIS DISPOSITIVO PARA CADEADO, DIMENSÕES 2,44 X 2,69 X 12,0 M;Material;53000,00;25287494000168;FUNCIONAL CONTAINERS LTDA;155848;INST.FED.DO MS/CAMPUS DOURADOS;PARTICIPANTE;DR;Sim;1,00;46,00;1,00;46,00;46,00;;10/01/2024;10/01/2024;
atas_unidades_RT_00001_2024_00001_p1.json;2026-02-20 11:09:39;00001/2024;158132;00001;05792;CONTAINER, MATERIAL AÇO INOXIDÁVEL, TIPO DRY STANDARD, CAPACIDADE 26.000 KG, APLICAÇÃO ARMAZENAMENTO DE MATERIAIS, CARACTERÍSTICAS ADICIONAIS DISPOSITIVO PARA CADEADO, DIMENSÕES 2,44 X 2,69 X 12,0 M;Material;53000,00;25287494000168;FUNCIONAL CONTAINERS LTDA;155849;INST.FED.DO MS/CAMPUS NAVIRAI;PARTICIPANTE;NV;Sim;4,00;46,00;4,00;46,00;46,00;;10/01/2024;10/01/2024;
atas_unidades_RT_00001_2024_00001_p1.json;2026-02-20 11:09:39;00001/2024;158132;00001;05792;CONTAINER, MATERIAL AÇO INOXIDÁVEL, TIPO DRY STANDARD, CAPACIDADE 26.000 KG, APLICAÇÃO ARMAZENAMENTO DE MATERIAIS, CARACTERÍSTICAS ADICIONAIS DISPOSITIVO PARA CADEADO, DIMENSÕES 2,44 X 2,69 X 12,0 M;Material;53000,00;25287494000168;FUNCIONAL CONTAINERS LTDA;155850;INST.FED.DO MS/CAMPUS JARDIM;PARTICIPANTE;JD;Sim;1,00;46,00;1,00;46,00;46,00;;10/01/2024;10/01/2024;
atas_unidades_RT_00001_2024_00001_p1.json;2026-02-20 11:09:39;00001/2024;158132;00001;05792;CONTAINER, MATERIAL AÇO INOXIDÁVEL, TIPO DRY STANDARD, CAPACIDADE 26.000 KG, APLICAÇÃO ARMAZENAMENTO DE MATERIAIS, CARACTERÍSTICAS ADICIONAIS DISPOSITIVO PARA CADEADO, DIMENSÕES 2,44 X 2,69 X 12,0 M;Material;53000,00;25287494000168;FUNCIONAL CONTAINERS LTDA;158132;INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL;GERENCIADORA;RT;Sim;0,00;46,00;0,00;46,00;46,00;;10/01/2024;10/01/2024;
atas_unidades_RT_00001_2024_00001_p1.json;2026-02-20 11:09:39;00001/2024;158132;00001;05792;CONTAINER, MATERIAL AÇO INOXIDÁVEL, TIPO DRY STANDARD, CAPACIDADE 26.000 KG, APLICAÇÃO ARMAZENAMENTO DE MATERIAIS, CARACTERÍSTICAS ADICIONAIS DISPOSITIVO PARA CADEADO, DIMENSÕES 2,44 X 2,69 X 12,0 M;Material;53000,00;25287494000168;FUNCIONAL CONTAINERS LTDA;158448;INST.FED.DO MS/CAMPUS AQUIDAUANA;PARTICIPANTE;AQ;Sim;1,00;46,00;1,00;46,00;46,00;0,00;10/01/2024;28/11/2024;
atas_unidades_RT_00001_2024_00001_p1.json;2026-02-20 11:09:39;00001/2024;158132;00001;05792;CONTAINER, MATERIAL AÇO INOXIDÁVEL, TIPO DRY STANDARD, CAPACIDADE 26.000 KG, APLICAÇÃO ARMAZENAMENTO DE MATERIAIS, CARACTERÍSTICAS ADICIONAIS DISPOSITIVO PARA CADEADO, DIMENSÕES 2,44 X 2,69 X 12,0 M;Material;53000,00;25287494000168;FUNCIONAL CONTAINERS LTDA;158450;INST. FED. DO MS/CAMPUS CORUMBA;PARTICIPANTE;CB;Sim;1,00;46,00;1,00;46,00;46,00;;10/01/2024;10/01/2024;
